94.7438262628722 87.31939576098389 97.069897317612 70.23109183586369
15.0086578018891 98.3036222076956 41.888446265122 67.8463634320796
53.045904923442 84.0636517595249 32.5997669971674 80.7013774619851
32.5997669971674 80.7013774619851 55.8298491530906 71.0427307863708
97.069897317612 70.23109183586369 41.888446265122 67.8463634320796
55.8298491530906 71.0427307863708 41.888446265122 67.8463634320796
97.069897317612 70.23109183586369 40.5828714806259 65.2459724145901
24.5130755184197 79.3666083025936 16.6012377080293 76.2661063721127
16.6012377080293 76.2661063721127 40.5828714806259 65.2459724145901
40.5828714806259 65.2459724145901 29.6436106009726 63.2952443655251
83.4768311582722 63.4461696770441 98.7454806749042 63.0183351426678
98.7454806749042 63.0183351426678 38.1289008027337 56.5747646843948
29.6436106009726 63.2952443655251 38.1289008027337 56.5747646843948
98.7454806749042 63.0183351426678 31.1820903915726 54.5222329693841
31.1820903915726 54.5222329693841 64.02098461649101 53.4013751451731
96.5005305843558 53.5564894512648 64.02098461649101 53.4013751451731
96.5005305843558 53.5564894512648 16.6784582313363 53.1648494500774
96.5005305843558 53.5564894512648 48.3719024833911 51.1529092199426
48.3719024833911 51.1529092199426 71.0455692980488 50.0400775515181
48.3719024833911 51.1529092199426 80.3182575087435 47.9614252288398
80.3182575087435 47.9614252288398 7.40865173899161 46.8813780579663
7.40865173899161 46.8813780579663 97.0245561677518 43.2763214528361
7.40865173899161 46.8813780579663 44.8339380701919 42.0557514837392
44.8339380701919 42.0557514837392 23.7598887672087 40.8089537451172
44.8339380701919 42.0557514837392 6.89778462108583 32.0947861137131
44.8339380701919 42.0557514837392 24.4085770261907 28.3847869017151
97.0245561677518 43.2763214528361 46.6312220637624 32.0277088369962
97.0245561677518 43.2763214528361 81.7570881268703 24.8946674813356
81.7570881268703 24.8946674813356 85.2190649398636 23.917601408698
46.6312220637624 32.0277088369962 82.3970887228072 21.9165982554382
46.6312220637624 32.0277088369962 76.52848667758209 16.4870242477034
46.6312220637624 32.0277088369962 81.1088417621082 5.45396739097971
46.6312220637624 32.0277088369962 80.3385085996905 4.81811440107028
