94.7438262628722 87.31939576098389 55.8298491530906 71.0427307863708
55.8298491530906 71.0427307863708 97.069897317612 70.23109183586369
41.888446265122 67.8463634320796 40.5828714806259 65.2459724145901
40.5828714806259 65.2459724145901 83.4768311582722 63.4461696770441
83.4768311582722 63.4461696770441 29.6436106009726 63.2952443655251
29.6436106009726 63.2952443655251 98.7454806749042 63.0183351426678
38.1289008027337 56.5747646843948 31.1820903915726 54.5222329693841
64.02098461649101 53.4013751451731 16.6784582313363 53.1648494500774
71.0455692980488 50.0400775515181 80.3182575087435 47.9614252288398
97.0245561677518 43.2763214528361 44.8339380701919 42.0557514837392
44.8339380701919 42.0557514837392 46.6312220637624 32.0277088369962
46.6312220637624 32.0277088369962 81.7570881268703 24.8946674813356
81.7570881268703 24.8946674813356 82.3970887228072 21.9165982554382
76.52848667758209 16.4870242477034 81.1088417621082 5.45396739097971
